ID_INTERESADOS,ID_PAIS,ID_REGION,ID_TEMA,PAIS,REGION,TEMA
453,21,32,13,Mexico,Zacatecas,Empresas y industrias
454,21,32,13,Mexico,Zacatecas,Empresas y industrias
455,21,4,13,Mexico,Campeche,Empresas y industrias
456,21,4,13,Mexico,Campeche,Empresas y industrias
457,21,4,13,Mexico,Campeche,Empresas y industrias
458,21,4,13,Mexico,Campeche,Empresas y industrias
459,21,4,13,Mexico,Campeche,Empresas y industrias
460,21,4,13,Mexico,Campeche,Empresas y industrias
461,21,4,13,Mexico,Campeche,Empresas y industrias
462,21,4,13,Mexico,Campeche,Empresas y industrias
463,21,4,13,Mexico,Campeche,Empresas y industrias
464,21,10,13,Mexico,Durango,Empresas y industrias
465,21,10,13,Mexico,Durango,Empresas y industrias
466,21,10,13,Mexico,Durango,Empresas y industrias
467,21,10,13,Mexico,Durango,Empresas y industrias
468,21,10,13,Mexico,Durango,Empresas y industrias
469,21,10,13,Mexico,Durango,Empresas y industrias
470,21,10,13,Mexico,Durango,Empresas y industrias
471,21,10,13,Mexico,Durango,Empresas y industrias
472,21,10,13,Mexico,Durango,Empresas y industrias
473,21,29,13,Mexico,Tlaxcala,Empresas y industrias
474,21,29,13,Mexico,Tlaxcala,Empresas y industrias
475,21,29,13,Mexico,Tlaxcala,Empresas y industrias
476,21,29,13,Mexico,Tlaxcala,Empresas y industrias
477,21,29,13,Mexico,Tlaxcala,Empresas y industrias
478,21,29,13,Mexico,Tlaxcala,Empresas y industrias
479,21,29,13,Mexico,Tlaxcala,Empresas y industrias
480,21,29,13,Mexico,Tlaxcala,Empresas y industrias
481,21,23,13,Mexico,Quintana Roo,Empresas y industrias
482,21,23,13,Mexico,Quintana Roo,Empresas y industrias
483,21,23,13,Mexico,Quintana Roo,Empresas y industrias
484,21,23,13,Mexico,Quintana Roo,Empresas y industrias
485,21,23,13,Mexico,Quintana Roo,Empresas y industrias
486,21,23,13,Mexico,Quintana Roo,Empresas y industrias
487,21,23,13,Mexico,Quintana Roo,Empresas y industrias
488,21,23,13,Mexico,Quintana Roo,Empresas y industrias
489,21,18,14,Mexico,Nayarit,Finanzas
490,21,18,14,Mexico,Nayarit,Finanzas
491,21,18,14,Mexico,Nayarit,Finanzas
492,21,18,14,Mexico,Nayarit,Finanzas
493,21,18,14,Mexico,Nayarit,Finanzas
494,21,18,14,Mexico,Nayarit,Finanzas
495,21,18,14,Mexico,Nayarit,Finanzas
496,21,18,14,Mexico,Nayarit,Finanzas
497,21,18,14,Mexico,Nayarit,Finanzas
498,21,18,14,Mexico,Nayarit,Finanzas
499,21,9,14,Mexico,Colima,Finanzas
500,21,9,14,Mexico,Colima,Finanzas
501,21,9,14,Mexico,Colima,Finanzas
502,21,9,14,Mexico,Colima,Finanzas
503,21,9,14,Mexico,Colima,Finanzas
504,21,9,14,Mexico,Colima,Finanzas
506,21,9,14,Mexico,Colima,Finanzas
507,21,3,14,Mexico,Baja California Sur,Finanzas
508,21,3,14,Mexico,Baja California Sur,Finanzas
509,21,3,14,Mexico,Baja California Sur,Finanzas
510,21,3,14,Mexico,Baja California Sur,Finanzas
511,21,3,14,Mexico,Baja California Sur,Finanzas
512,21,3,14,Mexico,Baja California Sur,Finanzas
513,21,20,14,Mexico,Oaxaca,Finanzas
514,21,20,14,Mexico,Oaxaca,Finanzas
515,21,20,14,Mexico,Oaxaca,Finanzas
516,21,20,14,Mexico,Oaxaca,Finanzas
517,21,20,14,Mexico,Oaxaca,Finanzas
518,21,23,14,Mexico,Quintana Roo,Finanzas
519,21,23,14,Mexico,Quintana Roo,Finanzas
520,21,23,14,Mexico,Quintana Roo,Finanzas
521,21,23,14,Mexico,Quintana Roo,Finanzas
522,21,23,14,Mexico,Quintana Roo,Finanzas
523,21,9,15,Mexico,Colima,Gente y Sociedad
524,21,9,15,Mexico,Colima,Gente y Sociedad
525,21,9,15,Mexico,Colima,Gente y Sociedad
526,21,9,15,Mexico,Colima,Gente y Sociedad
527,21,9,15,Mexico,Colima,Gente y Sociedad
528,21,9,15,Mexico,Colima,Gente y Sociedad
529,21,9,15,Mexico,Colima,Gente y Sociedad
530,21,9,15,Mexico,Colima,Gente y Sociedad
531,21,9,15,Mexico,Colima,Gente y Sociedad
532,21,9,15,Mexico,Colima,Gente y Sociedad
533,21,4,15,Mexico,Campeche,Gente y Sociedad
534,21,4,15,Mexico,Campeche,Gente y Sociedad
535,21,4,15,Mexico,Campeche,Gente y Sociedad
536,21,4,15,Mexico,Campeche,Gente y Sociedad
537,21,4,15,Mexico,Campeche,Gente y Sociedad
538,21,4,15,Mexico,Campeche,Gente y Sociedad
539,21,4,15,Mexico,Campeche,Gente y Sociedad
540,21,4,15,Mexico,Campeche,Gente y Sociedad
541,21,4,15,Mexico,Campeche,Gente y Sociedad
542,21,24,15,Mexico,San Luis Potosi,Gente y Sociedad
543,21,24,15,Mexico,San Luis Potosi,Gente y Sociedad
544,21,24,15,Mexico,San Luis Potosi,Gente y Sociedad
545,21,24,15,Mexico,San Luis Potosi,Gente y Sociedad
546,21,24,15,Mexico,San Luis Potosi,Gente y Sociedad
547,21,24,15,Mexico,San Luis Potosi,Gente y Sociedad
548,21,24,15,Mexico,San Luis Potosi,Gente y Sociedad
549,21,24,15,Mexico,San Luis Potosi,Gente y Sociedad
550,21,24,15,Mexico,San Luis Potosi,Gente y Sociedad
551,21,10,15,Mexico,Durango,Gente y Sociedad
552,21,10,15,Mexico,Durango,Gente y Sociedad
553,21,10,15,Mexico,Durango,Gente y Sociedad
554,21,10,15,Mexico,Durango,Gente y Sociedad
555,21,10,15,Mexico,Durango,Gente y Sociedad
556,21,10,15,Mexico,Durango,Gente y Sociedad
557,21,10,15,Mexico,Durango,Gente y Sociedad
558,21,10,15,Mexico,Durango,Gente y Sociedad
559,21,1,15,Mexico,Aguascalientes,Gente y Sociedad
560,21,1,15,Mexico,Aguascalientes,Gente y Sociedad
561,21,1,15,Mexico,Aguascalientes,Gente y Sociedad
562,21,1,15,Mexico,Aguascalientes,Gente y Sociedad
563,21,1,15,Mexico,Aguascalientes,Gente y Sociedad
564,21,1,15,Mexico,Aguascalientes,Gente y Sociedad
565,21,1,15,Mexico,Aguascalientes,Gente y Sociedad
566,21,1,15,Mexico,Aguascalientes,Gente y Sociedad
567,21,4,16,Mexico,Campeche,Google Noticias
568,21,4,16,Mexico,Campeche,Google Noticias
569,21,4,16,Mexico,Campeche,Google Noticias
570,21,4,16,Mexico,Campeche,Google Noticias
571,21,4,16,Mexico,Campeche,Google Noticias
572,21,4,16,Mexico,Campeche,Google Noticias
573,21,4,16,Mexico,Campeche,Google Noticias
574,21,4,16,Mexico,Campeche,Google Noticias
575,21,4,16,Mexico,Campeche,Google Noticias
576,21,4,16,Mexico,Campeche,Google Noticias
577,21,24,16,Mexico,San Luis Potosi,Google Noticias
578,21,24,16,Mexico,San Luis Potosi,Google Noticias
579,21,24,16,Mexico,San Luis Potosi,Google Noticias
580,21,24,16,Mexico,San Luis Potosi,Google Noticias
581,21,24,16,Mexico,San Luis Potosi,Google Noticias
582,21,24,16,Mexico,San Luis Potosi,Google Noticias
583,21,24,16,Mexico,San Luis Potosi,Google Noticias
584,21,24,16,Mexico,San Luis Potosi,Google Noticias
585,21,24,16,Mexico,San Luis Potosi,Google Noticias
586,21,5,16,Mexico,Chiapas,Google Noticias
587,21,5,16,Mexico,Chiapas,Google Noticias
588,21,5,16,Mexico,Chiapas,Google Noticias
589,21,5,16,Mexico,Chiapas,Google Noticias
590,21,5,16,Mexico,Chiapas,Google Noticias
591,21,5,16,Mexico,Chiapas,Google Noticias
592,21,5,16,Mexico,Chiapas,Google Noticias
593,21,5,16,Mexico,Chiapas,Google Noticias
594,21,20,16,Mexico,Oaxaca,Google Noticias
595,21,20,16,Mexico,Oaxaca,Google Noticias
596,21,20,16,Mexico,Oaxaca,Google Noticias
597,21,20,16,Mexico,Oaxaca,Google Noticias
598,21,20,16,Mexico,Oaxaca,Google Noticias
599,21,20,16,Mexico,Oaxaca,Google Noticias
600,21,28,16,Mexico,Tamaulipas,Google Noticias
601,21,28,16,Mexico,Tamaulipas,Google Noticias
602,21,28,16,Mexico,Tamaulipas,Google Noticias
603,21,28,16,Mexico,Tamaulipas,Google Noticias
604,21,28,16,Mexico,Tamaulipas,Google Noticias
605,21,4,17,Mexico,Campeche,Informatica y Electronica
606,21,4,17,Mexico,Campeche,Informatica y Electronica
607,21,4,17,Mexico,Campeche,Informatica y Electronica
608,21,4,17,Mexico,Campeche,Informatica y Electronica
609,21,4,17,Mexico,Campeche,Informatica y Electronica
610,21,4,17,Mexico,Campeche,Informatica y Electronica
611,21,4,17,Mexico,Campeche,Informatica y Electronica
612,21,4,17,Mexico,Campeche,Informatica y Electronica
613,21,4,17,Mexico,Campeche,Informatica y Electronica
614,21,4,17,Mexico,Campeche,Informatica y Electronica
615,21,27,17,Mexico,Tabasco,Informatica y Electronica
616,21,27,17,Mexico,Tabasco,Informatica y Electronica
617,21,27,17,Mexico,Tabasco,Informatica y Electronica
618,21,27,17,Mexico,Tabasco,Informatica y Electronica
619,21,27,17,Mexico,Tabasco,Informatica y Electronica
620,21,27,17,Mexico,Tabasco,Informatica y Electronica
621,21,27,17,Mexico,Tabasco,Informatica y Electronica
622,21,27,17,Mexico,Tabasco,Informatica y Electronica
623,21,24,17,Mexico,San Luis Potosi,Informatica y Electronica
624,21,24,17,Mexico,San Luis Potosi,Informatica y Electronica
625,21,24,17,Mexico,San Luis Potosi,Informatica y Electronica
626,21,24,17,Mexico,San Luis Potosi,Informatica y Electronica
627,21,24,17,Mexico,San Luis Potosi,Informatica y Electronica
628,21,24,17,Mexico,San Luis Potosi,Informatica y Electronica
629,21,5,17,Mexico,Chiapas,Informatica y Electronica
630,21,5,17,Mexico,Chiapas,Informatica y Electronica
631,21,5,17,Mexico,Chiapas,Informatica y Electronica
632,21,5,17,Mexico,Chiapas,Informatica y Electronica
633,21,5,17,Mexico,Chiapas,Informatica y Electronica
634,21,1,17,Mexico,Aguascalientes,Informatica y Electronica
635,21,1,17,Mexico,Aguascalientes,Informatica y Electronica
636,21,1,17,Mexico,Aguascalientes,Informatica y Electronica
637,21,1,17,Mexico,Aguascalientes,Informatica y Electronica
638,21,32,18,Mexico,Zacatecas,Internet y telecomunicaciones
639,21,32,18,Mexico,Zacatecas,Internet y telecomunicaciones
640,21,32,18,Mexico,Zacatecas,Internet y telecomunicaciones
641,21,32,18,Mexico,Zacatecas,Internet y telecomunicaciones
642,21,32,18,Mexico,Zacatecas,Internet y telecomunicaciones
643,21,32,18,Mexico,Zacatecas,Internet y telecomunicaciones
644,21,32,18,Mexico,Zacatecas,Internet y telecomunicaciones
645,21,32,18,Mexico,Zacatecas,Internet y telecomunicaciones
646,21,32,18,Mexico,Zacatecas,Internet y telecomunicaciones
647,21,32,18,Mexico,Zacatecas,Internet y telecomunicaciones
648,21,5,18,Mexico,Chiapas,Internet y telecomunicaciones
649,21,5,18,Mexico,Chiapas,Internet y telecomunicaciones
650,21,5,18,Mexico,Chiapas,Internet y telecomunicaciones
651,21,5,18,Mexico,Chiapas,Internet y telecomunicaciones
652,21,5,18,Mexico,Chiapas,Internet y telecomunicaciones
653,21,5,18,Mexico,Chiapas,Internet y telecomunicaciones
654,21,5,18,Mexico,Chiapas,Internet y telecomunicaciones
655,21,5,18,Mexico,Chiapas,Internet y telecomunicaciones
656,21,5,18,Mexico,Chiapas,Internet y telecomunicaciones
657,21,17,18,Mexico,Morelos,Internet y telecomunicaciones
658,21,17,18,Mexico,Morelos,Internet y telecomunicaciones
659,21,17,18,Mexico,Morelos,Internet y telecomunicaciones
660,21,17,18,Mexico,Morelos,Internet y telecomunicaciones
661,21,17,18,Mexico,Morelos,Internet y telecomunicaciones
662,21,17,18,Mexico,Morelos,Internet y telecomunicaciones
663,21,17,18,Mexico,Morelos,Internet y telecomunicaciones
664,21,12,18,Mexico,Guanajuato,Internet y telecomunicaciones
665,21,12,18,Mexico,Guanajuato,Internet y telecomunicaciones
666,21,12,18,Mexico,Guanajuato,Internet y telecomunicaciones
667,21,12,18,Mexico,Guanajuato,Internet y telecomunicaciones
668,21,12,18,Mexico,Guanajuato,Internet y telecomunicaciones
669,21,12,18,Mexico,Guanajuato,Internet y telecomunicaciones
670,21,2,18,Mexico,Baja California,Internet y telecomunicaciones
671,21,2,18,Mexico,Baja California,Internet y telecomunicaciones
672,21,2,18,Mexico,Baja California,Internet y telecomunicaciones
673,21,2,18,Mexico,Baja California,Internet y telecomunicaciones
674,21,2,18,Mexico,Baja California,Internet y telecomunicaciones
675,21,32,19,Mexico,Zacatecas,Juegos
676,21,32,19,Mexico,Zacatecas,Juegos
677,21,32,19,Mexico,Zacatecas,Juegos
678,21,32,19,Mexico,Zacatecas,Juegos
679,21,32,19,Mexico,Zacatecas,Juegos
680,21,32,19,Mexico,Zacatecas,Juegos
681,21,32,19,Mexico,Zacatecas,Juegos
682,21,32,19,Mexico,Zacatecas,Juegos
683,21,32,19,Mexico,Zacatecas,Juegos
684,21,32,19,Mexico,Zacatecas,Juegos
685,21,28,19,Mexico,Tamaulipas,Juegos
686,21,28,19,Mexico,Tamaulipas,Juegos
687,21,28,19,Mexico,Tamaulipas,Juegos
688,21,28,19,Mexico,Tamaulipas,Juegos
689,21,28,19,Mexico,Tamaulipas,Juegos
690,21,28,19,Mexico,Tamaulipas,Juegos
691,21,28,19,Mexico,Tamaulipas,Juegos
692,21,28,19,Mexico,Tamaulipas,Juegos
693,21,28,19,Mexico,Tamaulipas,Juegos
694,21,24,19,Mexico,San Luis Potosi,Juegos
695,21,24,19,Mexico,San Luis Potosi,Juegos
696,21,24,19,Mexico,San Luis Potosi,Juegos
697,21,24,19,Mexico,San Luis Potosi,Juegos
698,21,24,19,Mexico,San Luis Potosi,Juegos
699,21,24,19,Mexico,San Luis Potosi,Juegos
700,21,24,19,Mexico,San Luis Potosi,Juegos
701,21,24,19,Mexico,San Luis Potosi,Juegos
702,21,24,19,Mexico,San Luis Potosi,Juegos
703,21,10,19,Mexico,Durango,Juegos
704,21,10,19,Mexico,Durango,Juegos
705,21,10,19,Mexico,Durango,Juegos
706,21,10,19,Mexico,Durango,Juegos
707,21,10,19,Mexico,Durango,Juegos
708,21,10,19,Mexico,Durango,Juegos
709,21,10,19,Mexico,Durango,Juegos
710,21,31,19,Mexico,Yucatan,Juegos
711,21,31,19,Mexico,Yucatan,Juegos
712,21,31,19,Mexico,Yucatan,Juegos
713,21,31,19,Mexico,Yucatan,Juegos
714,21,31,19,Mexico,Yucatan,Juegos
715,21,31,19,Mexico,Yucatan,Juegos
716,21,28,20,Mexico,Tamaulipas,Ley de Gobierno
717,21,28,20,Mexico,Tamaulipas,Ley de Gobierno
718,21,28,20,Mexico,Tamaulipas,Ley de Gobierno
719,21,28,20,Mexico,Tamaulipas,Ley de Gobierno
720,21,28,20,Mexico,Tamaulipas,Ley de Gobierno
721,21,28,20,Mexico,Tamaulipas,Ley de Gobierno
722,21,28,20,Mexico,Tamaulipas,Ley de Gobierno
723,21,28,20,Mexico,Tamaulipas,Ley de Gobierno
724,21,28,20,Mexico,Tamaulipas,Ley de Gobierno
725,21,28,20,Mexico,Tamaulipas,Ley de Gobierno
726,21,10,20,Mexico,Durango,Ley de Gobierno
727,21,10,20,Mexico,Durango,Ley de Gobierno
728,21,10,20,Mexico,Durango,Ley de Gobierno
729,21,10,20,Mexico,Durango,Ley de Gobierno
730,21,10,20,Mexico,Durango,Ley de Gobierno
731,21,10,20,Mexico,Durango,Ley de Gobierno
732,21,10,20,Mexico,Durango,Ley de Gobierno
733,21,10,20,Mexico,Durango,Ley de Gobierno
734,21,10,20,Mexico,Durango,Ley de Gobierno
735,21,4,20,Mexico,Campeche,Ley de Gobierno
736,21,4,20,Mexico,Campeche,Ley de Gobierno
737,21,4,20,Mexico,Campeche,Ley de Gobierno
738,21,4,20,Mexico,Campeche,Ley de Gobierno
739,21,4,20,Mexico,Campeche,Ley de Gobierno
740,21,4,20,Mexico,Campeche,Ley de Gobierno
741,21,4,20,Mexico,Campeche,Ley de Gobierno
742,21,4,20,Mexico,Campeche,Ley de Gobierno
743,21,27,20,Mexico,Tabasco,Ley de Gobierno
744,21,27,20,Mexico,Tabasco,Ley de Gobierno
745,21,27,20,Mexico,Tabasco,Ley de Gobierno
746,21,27,20,Mexico,Tabasco,Ley de Gobierno
747,21,27,20,Mexico,Tabasco,Ley de Gobierno
748,21,27,20,Mexico,Tabasco,Ley de Gobierno
749,21,3,20,Mexico,Baja California Sur,Ley de Gobierno
750,21,3,20,Mexico,Baja California Sur,Ley de Gobierno
751,21,3,20,Mexico,Baja California Sur,Ley de Gobierno
752,21,3,20,Mexico,Baja California Sur,Ley de Gobierno
753,21,3,20,Mexico,Baja California Sur,Ley de Gobierno
754,21,29,21,Mexico,Tlaxcala,Libros y Literatura
755,21,29,21,Mexico,Tlaxcala,Libros y Literatura
756,21,29,21,Mexico,Tlaxcala,Libros y Literatura
757,21,29,21,Mexico,Tlaxcala,Libros y Literatura
758,21,29,21,Mexico,Tlaxcala,Libros y Literatura
759,21,29,21,Mexico,Tlaxcala,Libros y Literatura
760,21,29,21,Mexico,Tlaxcala,Libros y Literatura
761,21,29,21,Mexico,Tlaxcala,Libros y Literatura
762,21,29,21,Mexico,Tlaxcala,Libros y Literatura
763,21,29,21,Mexico,Tlaxcala,Libros y Literatura
764,21,3,21,Mexico,Baja California Sur,Libros y Literatura
765,21,3,21,Mexico,Baja California Sur,Libros y Literatura
766,21,3,21,Mexico,Baja California Sur,Libros y Literatura
767,21,3,21,Mexico,Baja California Sur,Libros y Literatura
768,21,3,21,Mexico,Baja California Sur,Libros y Literatura
769,21,3,21,Mexico,Baja California Sur,Libros y Literatura
770,21,5,21,Mexico,Chiapas,Libros y Literatura
771,21,5,21,Mexico,Chiapas,Libros y Literatura
772,21,5,21,Mexico,Chiapas,Libros y Literatura
773,21,5,21,Mexico,Chiapas,Libros y Literatura
774,21,5,21,Mexico,Chiapas,Libros y Literatura
775,21,1,21,Mexico,Aguascalientes,Libros y Literatura
776,21,1,21,Mexico,Aguascalientes,Libros y Literatura
777,21,1,21,Mexico,Aguascalientes,Libros y Literatura
778,21,1,21,Mexico,Aguascalientes,Libros y Literatura
779,21,17,21,Mexico,Morelos,Libros y Literatura
780,21,17,21,Mexico,Morelos,Libros y Literatura
781,21,17,21,Mexico,Morelos,Libros y Literatura
782,21,17,21,Mexico,Morelos,Libros y Literatura
783,21,32,22,Mexico,Zacatecas,Mercado inmobiliario
784,21,32,22,Mexico,Zacatecas,Mercado inmobiliario
785,21,32,22,Mexico,Zacatecas,Mercado inmobiliario
786,21,32,22,Mexico,Zacatecas,Mercado inmobiliario
787,21,32,22,Mexico,Zacatecas,Mercado inmobiliario
788,21,32,22,Mexico,Zacatecas,Mercado inmobiliario
789,21,32,22,Mexico,Zacatecas,Mercado inmobiliario
790,21,32,22,Mexico,Zacatecas,Mercado inmobiliario
791,21,32,22,Mexico,Zacatecas,Mercado inmobiliario
792,21,32,22,Mexico,Zacatecas,Mercado inmobiliario
793,21,4,22,Mexico,Campeche,Mercado inmobiliario
794,21,4,22,Mexico,Campeche,Mercado inmobiliario
795,21,4,22,Mexico,Campeche,Mercado inmobiliario
796,21,4,22,Mexico,Campeche,Mercado inmobiliario
797,21,4,22,Mexico,Campeche,Mercado inmobiliario
798,21,4,22,Mexico,Campeche,Mercado inmobiliario
799,21,4,22,Mexico,Campeche,Mercado inmobiliario
800,21,4,22,Mexico,Campeche,Mercado inmobiliario
801,21,4,22,Mexico,Campeche,Mercado inmobiliario
802,21,27,22,Mexico,Tabasco,Mercado inmobiliario
803,21,27,22,Mexico,Tabasco,Mercado inmobiliario
804,21,27,22,Mexico,Tabasco,Mercado inmobiliario
805,21,27,22,Mexico,Tabasco,Mercado inmobiliario
806,21,27,22,Mexico,Tabasco,Mercado inmobiliario
807,21,27,22,Mexico,Tabasco,Mercado inmobiliario
808,21,27,22,Mexico,Tabasco,Mercado inmobiliario
809,21,27,22,Mexico,Tabasco,Mercado inmobiliario
810,21,17,22,Mexico,Morelos,Mercado inmobiliario
811,21,17,22,Mexico,Morelos,Mercado inmobiliario
812,21,17,22,Mexico,Morelos,Mercado inmobiliario
813,21,17,22,Mexico,Morelos,Mercado inmobiliario
814,21,17,22,Mexico,Morelos,Mercado inmobiliario
815,21,17,22,Mexico,Morelos,Mercado inmobiliario
816,21,18,22,Mexico,Nayarit,Mercado inmobiliario
817,21,18,22,Mexico,Nayarit,Mercado inmobiliario
818,21,18,22,Mexico,Nayarit,Mercado inmobiliario
819,21,18,22,Mexico,Nayarit,Mercado inmobiliario
820,21,18,22,Mexico,Nayarit,Mercado inmobiliario
821,21,4,23,Mexico,Campeche,Referencia
822,21,4,23,Mexico,Campeche,Referencia
823,21,4,23,Mexico,Campeche,Referencia
824,21,4,23,Mexico,Campeche,Referencia
825,21,4,23,Mexico,Campeche,Referencia
826,21,4,23,Mexico,Campeche,Referencia
827,21,4,23,Mexico,Campeche,Referencia
828,21,4,23,Mexico,Campeche,Referencia
829,21,4,23,Mexico,Campeche,Referencia
830,21,4,23,Mexico,Campeche,Referencia
831,21,9,23,Mexico,Colima,Referencia
832,21,9,23,Mexico,Colima,Referencia
833,21,9,23,Mexico,Colima,Referencia
834,21,9,23,Mexico,Colima,Referencia
835,21,9,23,Mexico,Colima,Referencia
836,21,9,23,Mexico,Colima,Referencia
837,21,9,23,Mexico,Colima,Referencia
838,21,9,23,Mexico,Colima,Referencia
839,21,9,23,Mexico,Colima,Referencia
840,21,27,23,Mexico,Tabasco,Referencia
841,21,27,23,Mexico,Tabasco,Referencia
842,21,27,23,Mexico,Tabasco,Referencia
843,21,27,23,Mexico,Tabasco,Referencia
844,21,27,23,Mexico,Tabasco,Referencia
845,21,31,23,Mexico,Yucatan,Referencia
846,21,31,23,Mexico,Yucatan,Referencia
847,21,31,23,Mexico,Yucatan,Referencia
848,21,31,23,Mexico,Yucatan,Referencia
849,21,5,23,Mexico,Chiapas,Referencia
850,21,5,23,Mexico,Chiapas,Referencia
851,21,5,23,Mexico,Chiapas,Referencia
852,21,5,23,Mexico,Chiapas,Referencia
853,21,3,24,Mexico,Baja California Sur,Salud
854,21,3,24,Mexico,Baja California Sur,Salud
855,21,3,24,Mexico,Baja California Sur,Salud
856,21,3,24,Mexico,Baja California Sur,Salud
857,21,3,24,Mexico,Baja California Sur,Salud
858,21,3,24,Mexico,Baja California Sur,Salud
859,21,3,24,Mexico,Baja California Sur,Salud
860,21,3,24,Mexico,Baja California Sur,Salud
861,21,3,24,Mexico,Baja California Sur,Salud
862,21,3,24,Mexico,Baja California Sur,Salud
863,21,16,24,Mexico,Michoacan,Salud
864,21,16,24,Mexico,Michoacan,Salud
865,21,16,24,Mexico,Michoacan,Salud
866,21,16,24,Mexico,Michoacan,Salud
867,21,16,24,Mexico,Michoacan,Salud
868,21,16,24,Mexico,Michoacan,Salud
869,21,16,24,Mexico,Michoacan,Salud
870,21,16,24,Mexico,Michoacan,Salud
871,21,16,24,Mexico,Michoacan,Salud
872,21,28,24,Mexico,Tamaulipas,Salud
873,21,28,24,Mexico,Tamaulipas,Salud
874,21,28,24,Mexico,Tamaulipas,Salud
875,21,28,24,Mexico,Tamaulipas,Salud
876,21,28,24,Mexico,Tamaulipas,Salud
877,21,28,24,Mexico,Tamaulipas,Salud
878,21,28,24,Mexico,Tamaulipas,Salud
879,21,31,24,Mexico,Yucatan,Salud
880,21,31,24,Mexico,Yucatan,Salud
881,21,31,24,Mexico,Yucatan,Salud
882,21,31,24,Mexico,Yucatan,Salud
883,21,31,24,Mexico,Yucatan,Salud
884,21,31,24,Mexico,Yucatan,Salud
885,21,29,24,Mexico,Tlaxcala,Salud
886,21,29,24,Mexico,Tlaxcala,Salud
887,21,29,24,Mexico,Tlaxcala,Salud
888,21,29,24,Mexico,Tlaxcala,Salud
889,21,29,24,Mexico,Tlaxcala,Salud
890,21,29,24,Mexico,Tlaxcala,Salud
891,21,4,25,Mexico,Campeche,Viajes
892,21,4,25,Mexico,Campeche,Viajes
893,21,4,25,Mexico,Campeche,Viajes
894,21,4,25,Mexico,Campeche,Viajes
895,21,4,25,Mexico,Campeche,Viajes
896,21,4,25,Mexico,Campeche,Viajes
897,21,4,25,Mexico,Campeche,Viajes
898,21,4,25,Mexico,Campeche,Viajes
899,21,4,25,Mexico,Campeche,Viajes
900,21,4,25,Mexico,Campeche,Viajes
901,21,23,25,Mexico,Quintana Roo,Viajes
902,21,23,25,Mexico,Quintana Roo,Viajes
903,21,23,25,Mexico,Quintana Roo,Viajes
904,21,23,25,Mexico,Quintana Roo,Viajes
905,21,23,25,Mexico,Quintana Roo,Viajes
906,21,27,25,Mexico,Tabasco,Viajes
907,21,27,25,Mexico,Tabasco,Viajes
908,21,27,25,Mexico,Tabasco,Viajes
909,21,27,25,Mexico,Tabasco,Viajes
910,21,3,25,Mexico,Baja California Sur,Viajes
911,21,3,25,Mexico,Baja California Sur,Viajes
912,21,3,25,Mexico,Baja California Sur,Viajes
913,21,31,25,Mexico,Yucatan,Viajes
914,21,31,25,Mexico,Yucatan,Viajes
915,21,31,25,Mexico,Yucatan,Viajes
